id,part_number,label,category,moved_to
p/clh8.dat,clh8,Click Lock Hinge Single Finger for Crevices and Ledges,Click,False
p/tri4.dat,tri4,Triangular Prism with 2 Square Faces and 2 Triangular Faces ,Triangular,False
p/1-4chrd.dat,1-4chrd,Chord 0.25,Chord,False
p/t04q3529.dat,t04q3529,Torus Tube  1 x 0.3529 x 0.25,Torus,False
p/1-4con31.dat,1-4con31,Cone 31 x 0.25,Cone,False
p/1-4con8.dat,1-4con8,Cone  8 x 0.25,Cone,False
p/2-4ndis.dat,2-4ndis,Disc Negative 0.5,Disc,False
p/toothd28.dat,toothd28,Single Tooth for Technic Differential Gear 28 Tooth,Single,False
p/t04o1333.dat,t04o1333,Torus Outside  1 x 0.1333 x 0.25,Torus,False
p/2-4disc.dat,2-4disc,Disc 0.5,Disc,False
p/type-swiss721bt-bold-uu.dat,type-swiss721bt-bold-uu,"Type Swiss721BT Upper Case ""U"" Bold",Type,False
p/4-4rin19.dat,4-4rin19,Ring 19 x 1.0,Ring,False
p/t04o1538.dat,t04o1538,Torus Outside  1 x 0.1538 x 0.25,Torus,False
p/t04q3750.dat,t04q3750,Torus Tube  1 x 0.3750 x 0.25,Torus,False
p/7-8con3.dat,7-8con3,Cone  3 x 0.875,Cone,False
p/4-4rin12.dat,4-4rin12,Ring 12 x 1.0,Ring,False
p/3-16rin2.dat,3-16rin2,Ring  2 x 0.1875,Ring,False
p/3-8con12.dat,3-8con12,Cone 12 x 0.375,Cone,False
p/3-16rin3.dat,3-16rin3,Ring  3 x 0.1875,Ring,False
p/boxjcyl4.dat,boxjcyl4,Box to Cylinder Joint 1: 4,Box,False
p/stugp01-1x10.dat,stugp01-1x10,Stud with Dot Pattern Group  1 x 10,Stud,False
p/type-swiss721bt-bold-n3.dat,type-swiss721bt-bold-n3,"Type Swiss721BT Number ""3"" Bold",Type,False
p/t01i0769.dat,t01i0769,Torus Inside  1 x 0.0769 x 1,Torus,False
p/t01o3333.dat,t01o3333,Torus Outside  1 x 0.3333 x 1,Torus,False
p/t02q1304.dat,t02q1304,Torus Tube  1 x 0.1304 x 0.5,Torus,False
p/stug7-4x4.dat,stug7-4x4,Stud Duplo Open Group  4 x  4,Stud,False
p/2-4rin14.dat,2-4rin14,Ring 14 x 0.5,Ring,False
p/3-8cyli.dat,3-8cyli,Cylinder 0.375,Cylinder,False
p/1-4con27.dat,1-4con27,Cone 27 x 0.25,Cone,False
p/3-8ring5.dat,3-8ring5,Ring  5 x 0.375,Ring,False
p/4-4cylo.dat,4-4cylo,Cylinder Open 1.0,Cylinder,False
p/cylj5x9.dat,cylj5x9,Cylinder Joint  5 to  9,Cylinder,False
p/type-swiss721bt-bold-ub.dat,type-swiss721bt-bold-ub,"Type Swiss721BT Upper Case ""B"" Bold",Type,False
p/stu2a.dat,stu2a,,,"0 ~Moved to 8\studa
"
p/3-16cys2.dat,3-16cys2,Cylinder Sloped 0.1875 Convex,Cylinder,False
p/t01o2222.dat,t01o2222,Torus Outside  1 x 0.2222 x 1,Torus,False
p/4-4rin57.dat,4-4rin57,Ring 57 x 1.0,Ring,False
p/2-4con2.dat,2-4con2,Cone  2 x 0.5,Cone,False
p/axlehol4.dat,axlehol4,Technic Axle Hole Open One Side,Technic,False
p/stud2.dat,stud2,Stud Open,Stud,False
p/1-4cylo.dat,1-4cylo,Cylinder Open 0.25,Cylinder,False
p/3-4ring4.dat,3-4ring4,Ring  4 x 0.75,Ring,False
p/r04q1000.dat,r04q1000,Torus Tube  1 x 1.0000 x 0.25,Torus,False
p/4-4rin31.dat,4-4rin31,Ring 31 x 1.0,Ring,False
p/stug4-5x5.dat,stug4-5x5,Stud Tube Open Group  5 x  5,Stud,False
p/typestuw.dat,typestuw,Type Stencil Upper Case W,Type,False
p/stu215.dat,stu215,,,"0 ~Moved to 8\stud15
"
p/7-16edge.dat,7-16edge,Circle 0.4375,Circle,False
p/stug4-1x8.dat,stug4-1x8,Stud Tube Open Group  1 x  8,Stud,False
p/3-4disc.dat,3-4disc,Disc 0.75,Disc,False
p/4-4rin21.dat,4-4rin21,Ring 21 x 1.0,Ring,False
p/t16o2000.dat,t16o2000,Torus Outside  1 x 0.2000 x 0.0625,Torus,False
p/r04o1500.dat,r04o1500,Torus Outside  1 x 1.5000 x 0.25,Torus,False
p/1-4ring7.dat,1-4ring7,Ring  7 x 0.25,Ring,False
p/stud4s2.dat,stud4s2,Stud Tube Open 0.500 Sloped,Stud,False
p/stug4-1x11.dat,stug4-1x11,Stud Tube Open Group  1 x 11,Stud,False
p/t04o4167.dat,t04o4167,Torus Outside  1 x 0.4167 x 0.25,Torus,False
p/duplopin.dat,duplopin,Duplo Train Track Connector Male,Duplo,False
p/steerend.dat,steerend,Steering End,Steering,False
p/1-4con19.dat,1-4con19,Cone 19 x 0.25,Cone,False
p/box.dat,box,Box 6 (six faces),Box,False
p/bushloc3.dat,bushloc3,Bush Lock 3,Bush,False
p/3-8ring1.dat,3-8ring1,Ring  1 x 0.375,Ring,False
p/connhole.dat,connhole,Technic Connector Hole Long,Technic,False
p/st4jfil2oc.dat,st4jfil2oc,Stud Tube Open to Fillet Narrow (2LDu) Joint Off Centre,Stud,False
p/dtooth.dat,dtooth,Single Tooth for Duplo Gears 24 and 40 Tooth,Single,False
p/2-4cylj1x1e.dat,2-4cylj1x1e,Cylinder 0.5 Junction with Edge Lines,Cylinder,False
p/stud4f4s.dat,stud4f4s,Stud Tube Open with  4 Fillets Standard,Stud,False
p/stug-8x1.dat,stug-8x1,Stud Group  8 x  1,Stud,False
p/1-4con4.dat,1-4con4,Cone  4 x 0.25,Cone,False
p/clh11.dat,clh11,Click Lock Hinge Half Dual Finger - Missing Clicks 2 and 4,Click,False
p/daxlehub.dat,daxlehub,Duplo Axle Hole Hub,Duplo,False
p/2-4con7.dat,2-4con7,Cone  7 x 0.5,Cone,False
p/box3u8p.dat,box3u8p,Box with 3 Faces and 4 Parallel Edges,Box,False
p/axl3ho10.dat,axl3ho10,Technic Axle Hole Semi-Reduced Tooth Surface,Technic,False
p/stug-3x3.dat,stug-3x3,Stud Group  3 x  3,Stud,False
p/t04o1250.dat,t04o1250,Torus Outside  1 x 0.1250 x 0.25,Torus,False
p/stug-1x8.dat,stug-1x8,Stud Group  1 x  8,Stud,False
p/stu26a.dat,stu26a,,,"0 ~Moved to 8\stud6a
"
p/t04q7143.dat,t04q7143,Torus Tube  1 x 0.7143 x 0.25,Torus,False
p/stud23d.dat,stud23d,Stud Tube Open Square without Bottom Face and Edges,Stud,False
p/1-4con11.dat,1-4con11,Cone 11 x 0.25,Cone,False
p/stu226.dat,stu226,,,"0 ~Moved to 8\stud26
"
p/4-4cyls.dat,4-4cyls,Cylinder Sloped 1.0,Cylinder,False
p/primotop.dat,primotop,Duplo Primo Top Stud,Duplo,False
p/1-4con3.dat,1-4con3,Cone  3 x 0.25,Cone,False
p/t04q1316.dat,t04q1316,Torus Tube  1 x 0.1316 x 0.25,Torus,False
p/peghole4.dat,peghole4,Peg Hole End Extended Short,Peg,False
p/2-4ring2.dat,2-4ring2,Ring  2 x 0.5,Ring,False
p/typestua.dat,typestua,Type Stencil Upper Case A,Type,False
p/npeghol13.dat,npeghol13,Technic Peg Hole with Extended Perimeter (Two Sides) and Surface,Technic,False
p/5-16ring1.dat,5-16ring1,Ring  1 x 0.3125,Ring,False
p/stug4.dat,stug4,,,"0 ~Moved to stug-4x4
"
p/box3-7a.dat,box3-7a,Box with 3 Adjacent Faces without 7 Adjacent Edges,Box,False
p/axlehol5.dat,axlehol5,Technic Axle Hole Open Two Opposite Sides,Technic,False
p/stu27a.dat,stu27a,,,"0 ~Moved to 8\stud7a
"
p/box2-7.dat,box2-7,Box with 2 Faces without 7 Edges,Box,False
p/t01q1429.dat,t01q1429,Torus Tube  1 x 0.1429 x 1.0,Torus,False
p/axl3hol6.dat,axl3hol6,Technic Axle Hole Semi-Reduced Tooth,Technic,False
p/stug2a.dat,stug2a,,,"0 ~Moved to stug2-2x2
"
p/t04i2000.dat,t04i2000,Torus Inside  1 x 0.2000 x 0.25,Torus,False
p/clh6.dat,clh6,Click Lock Hinge Single Finger for Plate Ends,Click,False
p/t08o3333.dat,t08o3333,Torus Outside  1 x 0.3333 x 0.125,Torus,False
p/beamhol2.dat,beamhol2,Technic Beam Hole 0.5 with Adjacent Hole Negative,Technic,False
p/stud4f4n.dat,stud4f4n,Stud Tube Open with  4 Fillets Narrow,Stud,False
p/5-8ring10.dat,5-8ring10,Ring 10 x 0.625,Ring,False
p/axl3hol9.dat,axl3hol9,Technic Axle Hole Semi-Reduced Tooth Inner Edges,Technic,False
p/7-8ring9.dat,7-8ring9,Ring  9 x 0.875,Ring,False
p/stu22s2e.dat,stu22s2e,,,"0 ~Moved to 8\stud2s2e
"
p/5-16cylo.dat,5-16cylo,Cylinder Open 0.3125,Cylinder,False
p/3-8rin24.dat,3-8rin24,Ring 24 x 0.375,Ring,False
p/2-4rin24.dat,2-4rin24,Ring 24 x 0.5,Ring,False
p/3-4stud4.dat,3-4stud4,Stud Tube Open 0.75,Stud,False
p/13-16cyli.dat,13-16cyli,Cylinder 0.8125,Cylinder,False
p/1-8ring5.dat,1-8ring5,Ring  5 x 0.25,Ring,False
p/t01o3571.dat,t01o3571,Torus Outside  1 x 0.3571 x 1,Torus,False
p/type-swiss721bt-bold-ud.dat,type-swiss721bt-bold-ud,"Type Swiss721BT Upper Case ""D"" Bold",Type,False
p/clip10.dat,clip10,Clip Vertical (Thin U-Clip),Clip,False
p/3-4ring3.dat,3-4ring3,Ring  3 x 0.75,Ring,False
p/7-16disc.dat,7-16disc,Disc 0.4375,Disc,False
p/t04i1765.dat,t04i1765,Torus Inside  1 x 0.1765 x 0.25,Torus,False
p/4-4con19.dat,4-4con19,Cone 19 x 1.0,Cone,False
p/stug4-6x6.dat,stug4-6x6,Stud Tube Open Group  6 x  6,Stud,False
p/st4jfil2.dat,st4jfil2,Stud Tube Open to Fillet Narrow (2LDu) Joint,Stud,False
p/3-16chrd.dat,3-16chrd,Chord 0.1875,Chord,False
p/t01i2000.dat,t01i2000,Torus Inside  1 x 0.2000 x 1,Torus,False
p/stug2.dat,stug2,,,"0 ~Moved to stug-2x2
"
p/stud8.dat,stud8,Stud Duplo Tube,Stud,False
p/stug-1x4.dat,stug-1x4,Stud Group  1 x  4,Stud,False
p/clip6.dat,clip6,Clip Horizontal with Rounded Sides,Clip,False
p/stu212s.dat,stu212s,,,"0 ~Moved to 8\stud12s
"
p/5-8chrd.dat,5-8chrd,Chord 0.625,Chord,False
p/1-4con15.dat,1-4con15,Cone 15 x 0.25,Cone,False
p/recte3.dat,recte3,Rectangle Empty with 3 Edges,Rectangle,False
p/axlehol8.dat,axlehol8,Technic Axle Hole Perimeter,Technic,False
p/3-8rin16.dat,3-8rin16,Ring 16 x 0.375,Ring,False
p/stug20-1x4.dat,stug20-1x4,Stud Duplo Group  1 x  4,Stud,False
p/2-4rin23.dat,2-4rin23,Ring 23 x 0.5,Ring,False
p/connect7.dat,connect7,"Technic Pin 1.0 with Base Collar, Rectangular Center Hole and Thin Base Ribs",Technic,False
p/t04i1111.dat,t04i1111,Torus Inside  1 x 0.1111 x 0.25,Torus,False
p/t01o0667.dat,t01o0667,Torus Outside  1 x 0.0667 x 1,Torus,False
p/clip7.dat,clip7,Clip for Round Arm  4 LDU,Clip,False
p/1-4con16.dat,1-4con16,Cone 16 x 0.25,Cone,False
p/3-4ring2.dat,3-4ring2,Ring  2 x 0.75,Ring,False
p/stug-1x7.dat,stug-1x7,Stud Group  1 x  7,Stud,False
p/3-4ring7.dat,3-4ring7,Ring  7 x 0.75,Ring,False
p/stug2-1x6.dat,stug2-1x6,Stud Open Group  1 x  6,Stud,False
p/t04i3333.dat,t04i3333,Torus Inside  1 x 0.3333 x 0.25,Torus,False
p/t02q1765.dat,t02q1765,Torus Tube  1 x 0.1765 x 0.5,Torus,False
p/typestn5.dat,typestn5,Type Stencil Number 5,Type,False
p/stu22.dat,stu22,,,"0 ~Moved to 8\stud2
"
p/3-8rin10.dat,3-8rin10,Ring 10 x 0.375,Ring,False
p/type-swiss721bt-bold-up.dat,type-swiss721bt-bold-up,"Type Swiss721BT Upper Case ""P"" Bold",Type,False
p/t16q7500.dat,t16q7500,Torus Tube  1 x 0.7500 x 0.0625,Torus,False
p/box3u5p.dat,box3u5p,Box with 3 Faces without 5 Edges,Box,False
p/type-swiss721bt-bold-uh.dat,type-swiss721bt-bold-uh,"Type Swiss721BT Upper Case ""H"" Bold",Type,False
p/t04o8889.dat,t04o8889,Torus Outside  1 x 0.8889 x 0.25,Torus,False
p/axl3hol3.dat,axl3hol3,Technic Axle Hole Semi-Reduced Tooth Outer Edges,Technic,False
p/axleho11.dat,axleho11,,,"0 ~Moved to axl2hole
"
p/type-swiss721bt-bold-uw.dat,type-swiss721bt-bold-uw,"Type Swiss721BT Upper Case ""W"" Bold",Type,False
p/clh1.dat,clh1,Click Lock Hinge Single Finger for Bricks,Click,False
p/1-4ring5.dat,1-4ring5,Ring  5 x 0.25,Ring,False
p/4-4con42.dat,4-4con42,Cone 42 x 1.0,Cone,False
p/3-8disc.dat,3-8disc,Disc 0.375,Disc,False
p/arm3.dat,arm3,Hinge Arm 3 Finger without Ribs with Truncated Middle Finger ,Hinge,False
p/stud4f2w.dat,stud4f2w,Stud Tube Open with  2 Fillets Wide Opposite,Stud,False
p/tooth40.dat,tooth40,Single Tooth for Technic Gear 40 Tooth,Single,False
p/3-16edge.dat,3-16edge,Circle 0.1875,Circle,False
p/4-4con20.dat,4-4con20,Cone 20 x 1.0,Cone,False
p/3-8ring4.dat,3-8ring4,Ring  4 x 0.375,Ring,False
p/2-4chrd.dat,2-4chrd,Chord 0.5,Chord,False
p/1-4con25.dat,1-4con25,Cone 25 x 0.25,Cone,False
p/stug-4x4.dat,stug-4x4,Stud Group  4 x  4,Stud,False
p/box3-9a.dat,box3-9a,Box with 3 Adjacent Faces without 9 Adjacent Edges,Box,False
p/3-8rin18.dat,3-8rin18,Ring 18 x 0.375,Ring,False
p/t01i3261.dat,t01i3261,Torus Inside  1 x 0.3261 x 1,Torus,False
p/7-16cylo.dat,7-16cylo,Cylinder Open 0.4375,Cylinder,False
p/t02o1111.dat,t02o1111,Torus Outside  1 x 0.1111 x 0.5,Torus,False
p/3-4ndis.dat,3-4ndis,Disc Negative 0.75,Disc,False
p/box4.dat,box4,Box with 4 Faces (2 Parallel Pairs) and All Edges,Box,False
p/1-4cyls2.dat,1-4cyls2,Cylinder Sloped 0.25 Convex,Cylinder,False
p/4-4rin24.dat,4-4rin24,Ring 24 x 1.0,Ring,False
p/wpin.dat,wpin,Wheel Holding Pin,Wheel,False
p/axlesphe.dat,axlesphe,Technic Axle Truncated to Fit Ball Joint,Technic,False
p/stug20-5x1.dat,stug20-5x1,Stud Duplo Group  5 x  1,Stud,False
p/stu24s2.dat,stu24s2,,,"0 ~Moved to 8\stud4s2
"
p/2-4cylo.dat,2-4cylo,Cylinder Open 0.5,Cylinder,False
p/1-4ring6.dat,1-4ring6,Ring  6 x 0.25,Ring,False
p/stu29.dat,stu29,,,"0 ~Moved to 8\stud9
"
p/3-8con9.dat,3-8con9,Cone  9 x 0.375,Cone,False
p/stug8.dat,stug8,,,"0 ~Moved to stug-8x8
"
p/box3-5a.dat,box3-5a,Box with 3 Adjacent Faces without 5 Adjacent Edges,Box,False
p/axlebeam.dat,axlebeam,Technic Axle Truncated to Fit Technic Beam End Surface,Technic,False
p/stug-3x1.dat,stug-3x1,Stud Group  3 x  1,Stud,False
p/stug-1x10.dat,stug-1x10,Stud Group  1 x 10,Stud,False
p/stud3.dat,stud3,Stud Tube Solid,Stud,False
p/clip2.dat,clip2,Vertical Clip for Bricks,Vertical,False
p/2-4stud4.dat,2-4stud4,Stud Tube Open 0.5,Stud,False
p/stug7-1x4.dat,stug7-1x4,Stud Duplo Open Group  1 x  4,Stud,False
p/stug-5x5.dat,stug-5x5,Stud Group  5 x  5,Stud,False
p/t01o0625.dat,t01o0625,Torus Outside  1 x 0.0625 x 1,Torus,False
p/t02q5455.dat,t02q5455,Torus Tube  1 x 0.5455 x 0.5,Torus,False
p/13-16chrd.dat,13-16chrd,Chord 0.8125,Chord,False
p/stug7.dat,stug7,,,"0 ~Moved to stug-7x7
"
p/stug20-1x8.dat,stug20-1x8,Stud Duplo Group  1 x  8,Stud,False
p/stu24h.dat,stu24h,,,"0 ~Moved to 8\stud4h
"
p/daxlehole.dat,daxlehole,Duplo Axle Hole,Duplo,False
p/t01o3750.dat,t01o3750,Torus Outside  1 x 0.3750 x 1,Torus,False
p/1-8rin17.dat,1-8rin17,Ring 17 x 0.125,Ring,False
p/1-4rin28.dat,1-4rin28,Ring 28 x 0.25,Ring,False
p/npeghol3.dat,npeghol3,Technic Peg Hole / Axle Hole Negative without Top Surface Ext.,Technic,False
p/stud4h.dat,stud4h,Stud Tube Open with Extended Hole,Stud,False
p/box2-5.dat,box2-5,Box with 2 Faces without 5 Edges,Box,False
p/wpin2a.dat,wpin2a,Wheel Holding Pin with 2 Fillets without Bottom Faces,Wheel,False
p/1-4rin15.dat,1-4rin15,Ring 15 x 0.25,Ring,False
p/cylj4x7.dat,cylj4x7,Cylinder Joint  4 to  7,Cylinder,False
p/3-8con20.dat,3-8con20,Cone 20 x 0.375,Cone,False
p/clh12.dat,clh12,Click Lock Hinge Single Finger Tall,Click,False
p/stud4a.dat,stud4a,Stud Tube Open without Base Edges,Stud,False
p/1-4con9.dat,1-4con9,Cone  9 x 0.25,Cone,False
p/stud4f1w.dat,stud4f1w,Stud Tube Open with  1 Fillet Wide,Stud,False
p/stug6.dat,stug6,,,"0 ~Moved to stug-6x6
"
p/4-4con15.dat,4-4con15,Cone 15 x 1.0,Cone,False
p/stug8-1x5.dat,stug8-1x5,Stud Duplo Tube Group  1 x  5,Stud,False
p/1-16ring19.dat,1-16ring19,Ring 19 x 0.0625,Ring,False
p/box3u2p.dat,box3u2p,Box with 3 Faces without 2 Parallel Edges,Box,False
p/1-8cyls2.dat,1-8cyls2,Cylinder Sloped 0.125 Convex,Cylinder,False
p/filletp1s.dat,filletp1s,Fillet Plain 3 LDU to Side-Wall,Fillet,False
p/tri3u3.dat,tri3u3,Triangular Prism with 3 Faces without 3 Edges,Triangular,False
p/2-4rin18.dat,2-4rin18,Ring 18 x 0.5,Ring,False
p/t02i2258.dat,t02i2258,Torus Inside  1 x 0.2258 x 0.5,Torus,False
p/1-8ring1.dat,1-8ring1,Ring  1 x 0.125,Ring,False
p/4-4ring6.dat,4-4ring6,Ring  6 x 1.0,Ring,False
p/stug4-1x10.dat,stug4-1x10,Stud Tube Open Group  1 x 10,Stud,False
p/r04o1000.dat,r04o1000,Torus Outside  1 x 1.0000 x 0.25,Torus,False
p/typestul.dat,typestul,Type Stencil Upper Case L,Type,False
p/type-swiss721bt-bold-ug.dat,type-swiss721bt-bold-ug,"Type Swiss721BT Upper Case ""G"" Bold",Type,False
p/ring3.dat,ring3,,,"0 ~Moved to 4-4ring3
"
p/bushloc2.dat,bushloc2,Bush Lock 2,Bush,False
p/7-8ring1.dat,7-8ring1,Ring  1 x 0.875,Ring,False
p/typestuv.dat,typestuv,Type Stencil Upper Case V,Type,False
p/connect2.dat,connect2,Technic Pin 1.0 without Base Collar,Technic,False
p/4-4con16.dat,4-4con16,Cone 16 x 1.0,Cone,False
p/confric2.dat,confric2,Technic Friction Pin 1.0 without Base Collar,Technic,False
p/axl2hol3.dat,axl2hol3,Technic Axle Hole Reduced Tooth Outer Edges,Technic,False
p/4-4con95.dat,4-4con95,Cone 95 x 1.0,Cone,False
p/1-4con28.dat,1-4con28,Cone 28 x 0.25,Cone,False
p/ribt45.dat,ribt45,Rib T-Shaped for 45 Degree Plate Edges,Rib,False
p/3-16rin5.dat,3-16rin5,Ring  5 x 0.1875,Ring,False
p/t01o1154.dat,t01o1154,Torus Outside  1 x 0.1154 x 1,Torus,False
p/t08i4167.dat,t08i4167,Torus Inside  1 x 0.4167 x 0.125,Torus,False
p/1-8ring27.dat,1-8ring27,Ring 27 x 0.125,Ring,False
p/4-4con29.dat,4-4con29,Cone 29 x 1.0,Cone,False
p/5-8ring6.dat,5-8ring6,Ring  6 x 0.625,Ring,False
p/clh4.dat,clh4,Click Lock Hinge Half Dual Finger,Click,False
p/r04o1375.dat,r04o1375,Torus Outside  1 x 1.3750 x 0.25,Torus,False
p/t01i0702.dat,t01i0702,Torus Inside  1 x 0.0702 x 1,Torus,False
p/stug2-4x1.dat,stug2-4x1,Stud Open Group  4 x  1,Stud,False
p/3-16rin6.dat,3-16rin6,Ring  6 x 0.1875,Ring,False
p/stud4f5n.dat,stud4f5n,Stud Tube Open with  2 Fillets Narrow Adjacent,Stud,False
p/3-8rin15.dat,3-8rin15,Ring 15 x 0.375,Ring,False
p/4-4ndis.dat,4-4ndis,Disc Negative 1.0,Disc,False
p/znap1.dat,znap1,Znap Between Pegholes 1,Znap,False
p/stug-2x1.dat,stug-2x1,Stud Group  2 x  1,Stud,False
p/4-4ring3.dat,4-4ring3,Ring  3 x 1.0,Ring,False
p/axlecap.dat,axlecap,Axle Endcap,Axle,False
p/toothb28d.dat,toothb28d,Single Tooth for Technic Double Bevel Gear 28 Tooth,Single,False
p/box4-12.dat,box4-12,Box with 4 Faces without Any Edges,Box,False
p/stud4o.dat,stud4o,Stud Tube Open without Outer Cylinder,Stud,False
p/1-4ring1.dat,1-4ring1,Ring  1 x 0.25,Ring,False
p/studp01.dat,studp01,Stud with Dot Pattern,Stud,False
p/1-16con1.dat,1-16con1,Cone  1 x 0.0625,Cone,False
p/3-8edge.dat,3-8edge,Circle 0.375,Circle,False
p/cylj4x6.dat,cylj4x6,Cylinder Joint  4 to  6,Cylinder,False
p/1-16cylo.dat,1-16cylo,Cylinder Open 0.0625,Cylinder,False
p/3-8cylo.dat,3-8cylo,Cylinder Open 0.375,Cylinder,False
p/stug-1x12.dat,stug-1x12,Stud Group  1 x 12,Stud,False
p/stu2el.dat,stu2el,,,"0 ~Moved to 8\studel
"
p/confric.dat,confric,Technic Friction Pin 1.0 with Base Collar,Technic,False
p/t01i1667.dat,t01i1667,Torus Inside  1 x 0.1667 x 1,Torus,False
p/4-4rin25.dat,4-4rin25,Ring 25 x 1.0,Ring,False
p/stud5.dat,stud5,Stud Scala,Stud,False
p/1-4rin49.dat,1-4rin49,Ring 49 x 0.25,Ring,False
p/znap3b.dat,znap3b,Znap Between Pegholes 3b Half With Angle,Znap,False
p/1-8con20.dat,1-8con20,Cone 20 x 0.125,Cone,False
p/2-4con12.dat,2-4con12,Cone 12 x 0.5,Cone,False
p/t04o0857.dat,t04o0857,Torus Outside  1 x 0.0857 x 0.25,Torus,False
p/dconnhole.dat,dconnhole,Duplo Connector Hole,Duplo,False
p/t02o0417.dat,t02o0417,Torus Outside  1 x 0.0417 x 0.5,Torus,False
p/1-8rin10.dat,1-8rin10,Ring 10 x 0.125,Ring,False
p/cylj4x10.dat,cylj4x10,Cylinder Joint  4 to 10,Cylinder,False
p/5-16disc.dat,5-16disc,Disc 0.3125,Disc,False
p/7-16ring11.dat,7-16ring11,Ring 11 x 0.4375,Ring,False
p/4-4rin78.dat,4-4rin78,Ring 78 x 1.0,Ring,False
p/2-4con3.dat,2-4con3,Cone  3 x 0.5,Cone,False
p/stug2-3x1.dat,stug2-3x1,Stud Open Group  3 x  1,Stud,False
p/stug7-2x2.dat,stug7-2x2,Stud Duplo Open Group  2 x  2,Stud,False
p/3-16rin4.dat,3-16rin4,Ring  4 x 0.1875,Ring,False
p/stug20-3x3.dat,stug20-3x3,Stud Duplo Group  3 x  3,Stud,False
p/tri3a4.dat,tri3a4,Triangular Prism with 3 Adjacent Faces without 4 Edges,Triangular,False
p/stud17a.dat,stud17a,Stud Open For Octagonal Parts without Base Edges,Stud,False
p/npeghol9.dat,npeghol9,Technic Peg Hole Negative for Alternate Beam Type 2,Technic,False
p/npeghol8.dat,npeghol8,Technic Peg Hole Negative for Alternate Beam Type 1 Half w/o Ext,Technic,False
p/t01o1250.dat,t01o1250,Torus Outside  1 x 0.1250 x 1,Torus,False
p/box4-1.dat,box4-1,Box with 4 Faces without 1 Edge,Box,False
p/3-8ring9.dat,3-8ring9,Ring  9 x 0.375,Ring,False
p/1-4ring79.dat,1-4ring79,Ring 79 x 0.25,Ring,False
p/3-16cyls.dat,3-16cyls,Cylinder Sloped 0.1875,Cylinder,False
p/bushlock.dat,bushlock,Bush Lock,Bush,False
p/4-4con48.dat,4-4con48,Cone 48 x 1.0,Cone,False
p/npeghol7.dat,npeghol7,Technic Peg Hole Negative 0.5 without Top Surface Extensions,Technic,False
p/joint8socket1.dat,joint8socket1,Joint-8 Socket with Friction ,Joint-8,False
p/4-4con3.dat,4-4con3,Cone  3 x 1.0,Cone,False
p/stug20-4x4.dat,stug20-4x4,Stud Duplo Group  4 x  4,Stud,False
p/1-4ndis.dat,1-4ndis,Disc Negative 0.25,Disc,False
p/stud11.dat,stud11,Duplo Hollow Underside Stud Wide,Duplo,False
p/1-4con24.dat,1-4con24,Cone 24 x 0.25,Cone,False
p/5-8cylo.dat,5-8cylo,Cylinder Open 0.625,Cylinder,False
p/1-8con10.dat,1-8con10,Cone 10 x 0.125,Cone,False
p/zstud.dat,zstud,Znap Stud,Znap,False
p/box4o4a.dat,box4o4a,Box with 4 Faces (2 Parallel Pairs) without Bottom Edges,Box,False
p/1-4rin48.dat,1-4rin48,Ring 48 x 0.25,Ring,False
p/type-swiss721bt-bold-n4.dat,type-swiss721bt-bold-n4,"Type Swiss721BT Number ""4"" Bold",Type,False
p/cylj4x9.dat,cylj4x9,Cylinder Joint  4 to  9,Cylinder,False
p/stu28.dat,stu28,,,"0 ~Moved to 8\stud8
"
p/type-swiss721bt-bold-un.dat,type-swiss721bt-bold-un,"Type Swiss721BT Upper Case ""N"" Bold",Type,False
p/axlehol3.dat,axlehol3,Technic Axle Hole Tooth Outer Edges,Technic,False
p/hipstudh.dat,hipstudh,Stud for Minifig Hips with Hole,Stud,False
p/4-4rin30.dat,4-4rin30,Ring 30 x 1.0,Ring,False
p/peghole6.dat,peghole6,Peg Hole End Extended,Peg,False
p/5-16rin3.dat,5-16rin3,Ring  3 x 0.3125,Ring,False
p/t16o0909.dat,t16o0909,Torus Outside  1 x 0.0909 x 0.0625,Torus,False
p/box2-11.dat,box2-11,Box with 2 Faces without 11 Edges,Box,False
p/7-16rin3.dat,7-16rin3,Ring  3 x 0.4375,Ring,False
p/1-4cylh.dat,1-4cylh,Cylinder Helical 0.25,Cylinder,False
p/stu24od.dat,stu24od,,,"0 ~Moved to 8\stud4od
"
p/t08o0727.dat,t08o0727,Torus Outside  1 x 0.0727 x 0.125,Torus,False
p/2-4ring7.dat,2-4ring7,Ring  7 x 0.5,Ring,False
p/typestud.dat,typestud,Type Stencil Upper Case D,Type,False
p/7-16rin4.dat,7-16rin4,Ring  4 x 0.4375,Ring,False
p/stug8-1x3.dat,stug8-1x3,Stud Duplo Tube Group  1 x  3,Stud,False
p/type-swiss721bt-bold-n8.dat,type-swiss721bt-bold-n8,"Type Swiss721BT Number ""8"" Bold",Type,False
p/stu26.dat,stu26,,,"0 ~Moved to 8\stud6
"
p/3-8cyli2.dat,3-8cyli2,Cylinder 0.375 without Conditional Lines,Cylinder,False
p/t04i4167.dat,t04i4167,Torus Inside  1 x 0.4167 x 0.25,Torus,False
p/3-16edgh.dat,3-16edgh,Cylinder Helical Edge 0.1875,Cylinder,False
p/3-16con3.dat,3-16con3,Cone  3 x 0.1875,Cone,False
p/t04q1000.dat,t04q1000,Torus Tube  1 x 0.1000 x 0.25,Torus,False
